,Epoch,CLARIFY Test AP,CLARIFY Test ROC
0,0,0.7212073089579816,0.6953353893297405
1,1,0.6891820345905249,0.6868948450386436
2,2,0.6664230722243446,0.6615667888151908
3,3,0.7956385132897722,0.8051939471591619
4,4,0.7373863631257758,0.746845151904366
5,5,0.7407459301275923,0.76713625289018
6,6,0.7341846708673349,0.7643718527222814
7,7,0.7965358262076148,0.8150149873800834
8,8,0.7702719216972345,0.7889622723872762
9,9,0.815458389741005,0.8286530706628819
10,10,0.8179308091186347,0.83604542907848
11,11,0.8012041147062077,0.8211259529826499
12,12,0.8178587117797371,0.8346371423275442
13,13,0.8400690094132857,0.8513392947266392
14,14,0.8434022829268708,0.8517071298400272
15,15,0.8423218147909106,0.8493740117544687
16,16,0.8446243258561276,0.8515957043780245
17,17,0.8452055161171719,0.8523750271681495
18,18,0.8427233069988123,0.8501718180624084
19,19,0.8384059390489186,0.8455703397480316
20,20,0.8344659728065794,0.8408928299419356
21,21,0.8316267934014203,0.8373595940862181
22,22,0.830485483623138,0.8357928210016808
23,23,0.8313905287467366,0.8361269662989101
24,24,0.8330109608084715,0.837072902926924
25,25,0.8356103306791741,0.839143056922156
26,26,0.8388472107283219,0.8419349857336081
27,27,0.8422125975786638,0.8448923485839397
28,28,0.8449859650848005,0.8474779436575185
29,29,0.8469235356864341,0.8496283239853926
30,30,0.8494293015511811,0.8509786694960868
31,31,0.851743749305815,0.8516460424690939
32,32,0.8543289754009591,0.8529026595029271
33,33,0.8563538445765324,0.8545419246821556
34,34,0.8575832563485021,0.8562260222237429
35,35,0.8582503850224183,0.8576336535307845
36,36,0.8592902333262036,0.8587827777659798
37,37,0.8601623021453543,0.8598401398559965
38,38,0.8617257388904915,0.8612039875109099
39,39,0.8635004060345322,0.8623486547276251
40,40,0.8646027101126607,0.8631011043180907
41,41,0.8656399901807916,0.8641044578312306
42,42,0.8661828755379948,0.8647665872530844
43,43,0.8665701463312641,0.8651434674922114
44,44,0.868167005299497,0.866246972832375
45,45,0.8697088331528202,0.86748104259625
46,46,0.8708279224133915,0.8683273517523554
47,47,0.8716474115433851,0.8692992439585769
48,48,0.8720910805939011,0.8701861906361186
49,49,0.871848865298706,0.8702634019268477
50,50,0.8724046324049042,0.8708059783824116
51,51,0.8741510879772529,0.872279678433982
52,52,0.8760682293918646,0.8740284027435308
53,53,0.8775502631911571,0.8752902633285171
54,54,0.878949563894951,0.8765825365101912
55,55,0.8804398804759477,0.878084551737988
56,56,0.8816942093550502,0.8793605699110876
57,57,0.882073944620102,0.8800178490481251
58,58,0.8822015328199126,0.8805630472792654
59,59,0.8821722292874832,0.8809551338167364
60,60,0.8823126027579058,0.881332145144642
61,61,0.8830573970662832,0.8820963927252021
62,62,0.8836256709425785,0.882560971357364
63,63,0.8838936637175211,0.8829306417136554
64,64,0.8839345072770335,0.8827374168536648
65,65,0.8836036223275571,0.8821758325251711
66,66,0.8835169255945678,0.8818559759048338
67,67,0.8846441761735744,0.8823853123937362
68,68,0.8865445340864564,0.883832139245647
69,69,0.8881396424051137,0.8849989604659838
70,70,0.8890835096772401,0.8858250819501501
71,71,0.8894373300098151,0.886285990096505
72,72,0.890017776323859,0.8868779870216866
73,73,0.890751763540705,0.8877869566140711
74,74,0.8915053083855466,0.8886569928391445
75,75,0.892422783817983,0.8894638442728231
76,76,0.8931417999737706,0.8900309343300274
77,77,0.8935721433732134,0.8903922150044741
78,78,0.8937186657100968,0.8904653625430594
79,79,0.8939815603963197,0.8908360816095815
80,80,0.894072458072918,0.8908726553788742
81,81,0.8939192794849982,0.8909009705551006
82,82,0.8945294672967234,0.8914524610476248
83,83,0.895574249374236,0.8924531927851882
84,84,0.896483400874989,0.8934965283758703
85,85,0.8966658099513367,0.8936455763173963
86,86,0.8960814171165226,0.8931668400971211
87,87,0.895023561018102,0.8922536756638139
88,88,0.8940182709819503,0.8913015778631952
89,89,0.8937499341974026,0.8909920772563853
90,90,0.8937552109153514,0.89114125628669
91,91,0.8946451486569778,0.8917422983376109
92,92,0.895084410327117,0.8918792861114848
93,93,0.8952999863042341,0.8918815146207247
94,94,0.8953711570459579,0.8917379724079094
95,95,0.8954146741897703,0.8916272023898008
96,96,0.8957652528138107,0.8919390625946296
97,97,0.8960664339033766,0.8924225180109427
98,98,0.8963636529292124,0.8927507643131248
99,99,0.8971500639950143,0.8933445964812101
100,100,0.898238125027368,0.8941009787350405
101,101,0.8991202120395914,0.8946148467480414
102,102,0.8996362126638469,0.8950421961670166
103,103,0.9005487991473055,0.8960041256260474
104,104,0.9016036147273729,0.8971417140487057
105,105,0.9021912648191954,0.897800566251089
106,106,0.9024047855888278,0.897819311946461
107,107,0.9026332236236858,0.897808824844155
108,108,0.9030916379231453,0.8981117710120237
109,109,0.9034427558715769,0.8982640961730203
110,110,0.903679216691614,0.8983527121875072
111,111,0.9042864561104165,0.8988663180229506
112,112,0.9044592491113769,0.8989478552433809
113,113,0.9043282159619969,0.8988094254929396
114,114,0.9042527135726085,0.8987449298137569
115,115,0.9046124093328365,0.8990398795661171
116,116,0.905517126715206,0.8999609093261538
117,117,0.906166649646224,0.9006389004902459
118,118,0.906708759675168,0.9010284963409189
119,119,0.906748182843474,0.9005736182783901
