,Epoch,CLARIFY Test AP,CLARIFY Test ROC,CLARIFY Test AUPRC
0,0,0.6830563411082532,0.652948717948718,0.682473587057809
1,1,0.5950044684826886,0.5739644970414202,0.5941076898589535
2,2,0.49935979724169716,0.4987179487179487,0.7490380500971001
3,3,0.5,0.5,0.75
4,4,0.5,0.5,0.75
5,5,0.5,0.5,0.75
6,6,0.5,0.5,0.75
7,7,0.5,0.5,0.75
8,8,0.5,0.5,0.75
9,9,0.5,0.5,0.75
10,10,0.5,0.5,0.75
11,11,0.5,0.5,0.75
12,12,0.5,0.5,0.75
13,13,0.5,0.5,0.75
14,14,0.5,0.5,0.75
15,15,0.5,0.5,0.75
16,16,0.5006434964072961,0.5012820512820513,0.7496807225626224
17,17,0.6392435541292575,0.6523602892833662,0.6386913245848864
18,18,0.5516463786833224,0.5528599605522683,0.5938378788633939
19,19,0.6761745085959613,0.6960486522024983,0.675305763030414
20,20,0.5956012998600926,0.6046679815910585,0.6015234149605301
21,21,0.6609184172807687,0.678724523339908,0.6599806234671903
22,22,0.6315725299128053,0.6277843523997371,0.6306348489328333
23,23,0.6042118453717474,0.5819263642340564,0.603123937022724
24,24,0.6307349486201729,0.6136620644312951,0.6298500106118851
25,25,0.7109772834715615,0.7212623274161736,0.710342483464795
26,26,0.7111999243660919,0.7168047337278106,0.7105458983554385
27,27,0.6877282010064311,0.6879815910585141,0.6870534544323339
28,28,0.6956646017979358,0.6966469428007889,0.6949981618216143
29,29,0.7345219992686738,0.7394345825115056,0.7339094000450948
30,30,0.7857619630124928,0.7963905325443787,0.7852195293334849
31,31,0.7905703274063718,0.801051939513478,0.7900835610455881
32,32,0.7769347590875422,0.7806574621959237,0.7764250126711294
33,33,0.7710203195586156,0.7747600262984878,0.7704901616310328
34,34,0.7752757278651152,0.7841880341880342,0.7747369830106162
35,35,0.7836011895263106,0.8004733727810651,0.7830551528854943
36,36,0.7928134713927165,0.8151676528599605,0.7922893201704679
37,37,0.7979866393418742,0.8218934911242605,0.7974722540574746
38,38,0.8016531986711599,0.824490466798159,0.8011476509903606
39,39,0.8040302078287869,0.8255687047994741,0.80352858946318
40,40,0.8069084844982495,0.8268507560815253,0.8064205905308742
41,41,0.8094054623597631,0.8283760683760684,0.8089395354899267
42,42,0.812058197810146,0.8308744247205786,0.8116090540305074
43,43,0.8158243071023492,0.8349769888231426,0.8153818414926426
44,44,0.8202122390565983,0.8389217619986851,0.8197905067052345
45,45,0.8238766975317644,0.8424523339907954,0.8234659400471233
46,46,0.8271997943406096,0.8457264957264958,0.8267883131523319
47,47,0.8320364165326641,0.8494806048652203,0.8316354352460633
48,48,0.8377690933714503,0.8528205128205129,0.8374025712775552
49,49,0.8430822095877697,0.8559500328731098,0.8427507322499035
50,50,0.8463414498686698,0.8581656804733728,0.8460235349633379
51,51,0.8500580710428901,0.860611439842209,0.8497560683298615
52,52,0.8527259399201745,0.8618869165023011,0.8524424540237386
53,53,0.8552358939005059,0.8630243261012491,0.8549689297762678
54,54,0.8583937288340102,0.8643261012491781,0.8581477838985455
55,55,0.8612980117792237,0.8659303090072321,0.8610649149909726
56,56,0.8638681718662343,0.8676857330703485,0.8636450081822267
57,57,0.8660028887117872,0.8694871794871796,0.8657855204853846
58,58,0.868386702073255,0.8718145956607495,0.8681742407642091
59,59,0.8709113906627459,0.8743918474687705,0.8707034025937888
60,60,0.8732173822345132,0.8769099276791584,0.8730123007082492
61,61,0.8756393641582011,0.8794740302432611,0.8754383180636105
62,62,0.8780228064895406,0.8818080210387904,0.8778255346172301
63,63,0.8802676467047494,0.8837541091387245,0.8800747826807864
64,64,0.8827248104705574,0.8857330703484548,0.8825369206402203
65,65,0.8849485357955489,0.8875871137409599,0.8847647326682383
66,66,0.8865008156414163,0.8893030900723209,0.8863185863044523
67,67,0.887650071755413,0.8904470742932282,0.8874695404909132
68,68,0.8890038024464054,0.8918408941485865,0.8888251275462806
69,69,0.8904047747778332,0.8932873109796188,0.8902282542355744
70,70,0.8920445301385352,0.8947731755424063,0.8918705947854568
71,71,0.8934800749018041,0.8959566074950691,0.8933089560378059
72,72,0.8949358028111112,0.8969230769230769,0.8947690367788724
73,73,0.8962289738201416,0.8980013149243917,0.8960643302577388
74,74,0.897106609578694,0.8988757396449705,0.8969437982314844
75,75,0.8983392414686484,0.9003747534516766,0.898179037115548
76,76,0.8996767699016448,0.9019986850756082,0.8995186081693742
77,77,0.9004247088777787,0.9032478632478632,0.9002670029031199
78,78,0.9016543289514571,0.9046942800788955,0.9014980069638309
79,79,0.9032603715934492,0.9063379355687048,0.9031065308232124
80,80,0.9046937114434205,0.9077975016436555,0.9045418919602412
81,81,0.906403561956264,0.9093688362919132,0.9062546544803055
82,82,0.9080052652724229,0.9110124917817225,0.9078580421096158
83,83,0.9095950527183918,0.9125049309664695,0.9094509464725076
84,84,0.9110497446919438,0.9137606837606838,0.9109086425905939
85,85,0.9120410758160822,0.9144773175542406,0.9119025093726234
86,86,0.9125038560026911,0.9151216305062461,0.9123650296967463
87,87,0.9130608261449902,0.915844838921762,0.9129209901184374
88,88,0.914318071363527,0.916844181459566,0.9141805045971818
89,89,0.9151851884078731,0.9173767258382644,0.9150499564258245
90,90,0.9161357870071503,0.9178763971071664,0.9160037142988838
91,91,0.9176400226297565,0.9189217619986851,0.9175117459871402
92,92,0.9181423023671447,0.9195726495726495,0.9180143106019306
93,93,0.9182902461468462,0.9200197238658777,0.918161267001049
94,94,0.918603369287314,0.9202695595003287,0.9184753105626798
