,Epoch,CLARIFY Test AP,CLARIFY Test ROC
0,0,0.7213445364116187,0.7059171597633136
1,1,0.6822794320598201,0.6994214332675872
2,2,0.5437529041308768,0.5498915187376726
3,3,0.763384130313712,0.7670019723865877
4,4,0.7082289653488716,0.7066469428007891
5,5,0.7893323472065418,0.8009861932938855
6,6,0.6274148045672812,0.6355193951347797
7,7,0.7209285533495917,0.7309730440499671
8,8,0.7794227181245019,0.7986061801446417
9,9,0.7760640889169912,0.7984023668639053
10,10,0.82892749283503,0.8424523339907956
11,11,0.8162725327837116,0.8259303090072322
12,12,0.7981555850369763,0.8088954635108482
13,13,0.829525534841784,0.8385338593030901
14,14,0.8638239574429268,0.8715055884286652
15,15,0.8746868430264474,0.8818080210387903
16,16,0.8762728147330958,0.8832675871137411
17,17,0.8799490906451881,0.8857856673241289
18,18,0.8844039666653778,0.8900854700854701
19,19,0.886741647376819,0.8931492439184747
20,20,0.8863572747087975,0.8927876397107166
21,21,0.8842427419991392,0.890913872452334
22,22,0.8821961149790595,0.8889546351084813
23,23,0.8809097887645907,0.8879618671926365
24,24,0.8842646847823935,0.8910585141354372
25,25,0.8893965088555127,0.8956738987508218
26,26,0.893216337398832,0.8991913214990138
27,27,0.8948215753037445,0.9008875739644969
28,28,0.8959081248659215,0.9020249835634451
29,29,0.900027912416108,0.9058185404339251
30,30,0.9048066032094813,0.9103090072320842
31,31,0.9078220405310328,0.9135634451019066
32,32,0.9101839050623615,0.9156278763971072
33,33,0.9127089964967047,0.9173044049967127
34,34,0.9151043530658757,0.9189480604865221
35,35,0.9174780847067949,0.921025641025641
36,36,0.9196997344838599,0.9230243261012492
37,37,0.9213966138439237,0.9240565417488494
38,38,0.9220860023353727,0.9246351084812624
39,39,0.9241901732939685,0.9264365548980934
40,40,0.9255174139690779,0.9275476660092045
41,41,0.926295791689949,0.9282577251808022
42,42,0.9268596998221585,0.928724523339908
43,43,0.928557404116922,0.9299079552925708
44,44,0.9304166606728769,0.9313740959894806
45,45,0.93098730907943,0.9322353714661407
46,46,0.9311917409581097,0.9325838264299804
47,47,0.9316153830977263,0.9330900723208415
48,48,0.9316299442806578,0.9333464825772517
49,49,0.931632915084388,0.9337409598948061
50,50,0.9322440416257329,0.9342800788954635
51,51,0.9326459587378876,0.9346877054569362
52,52,0.9336350956670751,0.9351610782380012
53,53,0.9339644115143222,0.9355424063116371
54,54,0.9339818078847076,0.9356541748849441
55,55,0.9342165524526065,0.935765943458251
56,56,0.9339422326454914,0.9356738987508219
57,57,0.934615316671182,0.9362919132149902
58,58,0.9348707368753675,0.9366600920447075
59,59,0.9352058234443327,0.9370479947403024
60,60,0.9354496733528139,0.9373635765943459
61,61,0.935714410943266,0.9375542406311638
62,62,0.9363072205161473,0.9384812623274162
63,63,0.9358307760885822,0.9386653517422748
64,64,0.9357724622521861,0.9388888888888889
65,65,0.9364856541735447,0.9398290598290598
66,66,0.9372830065503561,0.9407100591715977
67,67,0.937697740725564,0.9415318869165022
68,68,0.9374307627394123,0.9420315581854044
69,69,0.9379399401468149,0.9427021696252467
70,70,0.9392202974608054,0.9439447731755424
71,71,0.9405228700521746,0.9450624589086127
72,72,0.9412076151452824,0.945733070348455
73,73,0.9414779970216167,0.9459631821170283
74,74,0.9417438016805881,0.9460552268244576
75,75,0.9421380268216291,0.9461669953977646
76,76,0.9428779125140013,0.9465220249835634
77,77,0.9440154664983504,0.9474884944115713
78,78,0.9445441049413301,0.9477909270216962
79,79,0.9447065306084991,0.9479750164365548
80,80,0.9442839822348563,0.9479289940828403
81,81,0.9443865839706618,0.9477909270216962
82,82,0.9447636295242586,0.9478040762656147
83,83,0.9464664447146138,0.9489809335963182
84,84,0.9478469574378003,0.9500262984878369
85,85,0.9481542380895555,0.9502827087442473
86,86,0.9475892667955131,0.9500986193293887
87,87,0.9470613671242724,0.9500591715976332
88,88,0.9471635224699211,0.950111768573307
89,89,0.9478744375823641,0.9506706114398422
90,90,0.949092358244772,0.9515910585141354
91,91,0.9496233042322205,0.9524589086127548
92,92,0.950177583877635,0.953129520052597
93,93,0.9503408765064938,0.9534845496383958
94,94,0.9503318584684782,0.9538198553583169
95,95,0.9503609534394728,0.9542143326758711
96,96,0.950459895766392,0.9546942800788956
97,97,0.9504820460260252,0.9549243918474688
98,98,0.9507301411572617,0.9549769888231427
99,99,0.9509553623780542,0.9549835634451019
100,100,0.9509552421717788,0.9549506903353058
101,101,0.9502413856575262,0.9547403024326102
102,102,0.9493275110235005,0.954516765285996
103,103,0.9485447770153458,0.9541814595660749
104,104,0.948629855813489,0.9544181459566075
105,105,0.9490919452722927,0.9544312952005259
106,106,0.9496680417948169,0.9545759368836291
107,107,0.949884627244469,0.9547534516765286
108,108,0.949475729640586,0.9548060486522025
109,109,0.9491495890390995,0.9548849441157133
110,110,0.9491847415548204,0.9549638395792241
111,111,0.9498536157057647,0.9550821827744905
112,112,0.9505148129286606,0.9550821827744905
113,113,0.9503803346042371,0.9549441157133465
114,114,0.9505613637617693,0.9553320184089414
115,115,0.9506115654339239,0.9553122945430638
116,116,0.9512195118645513,0.9559763313609468
117,117,0.9513206568495224,0.9561143984220907
118,118,0.9511220770269193,0.9562393162393162
119,119,0.9515325787028103,0.9567718606180144
