,Epoch,CLARIFY Test AP,CLARIFY Test ROC
0,0,0.6121162438160076,0.5761207950717908
1,1,0.5901482759875942,0.5540528060679417
2,2,0.49239493970889875,0.4854050423319414
3,3,0.5530910872843116,0.5120045362548425
4,4,0.7118689026300824,0.71860962418605
5,5,0.6543622374942122,0.6503511984446414
6,6,0.6681627712515574,0.6672430166779937
7,7,0.6073945259451361,0.5857018580454983
8,8,0.6801530521610407,0.6886330124980611
9,9,0.6126592783199992,0.6045820254172302
10,10,0.6940241453369879,0.7042101920588754
11,11,0.6544571908624102,0.650637595473463
12,12,0.6735805625027487,0.6726813676540486
13,13,0.7247311353311902,0.7326168372174731
14,14,0.721972528629474,0.7220509827202455
15,15,0.704596454890827,0.6999389206554085
16,16,0.7131722181309931,0.7085205529969993
17,17,0.7353910978622965,0.7335984361694375
18,18,0.748637835064226,0.7487879129552374
19,19,0.7518997816056734,0.7517408080414181
20,20,0.7525995070079693,0.7516800713142618
21,21,0.7554768317267906,0.7530886183110954
22,22,0.7594335647746697,0.7559140441378468
23,23,0.7631844244955925,0.7594367743129119
24,24,0.7670557053593813,0.7633402770466875
25,25,0.7705951656138352,0.7670889789938136
26,26,0.772901354694363,0.769717088324906
27,27,0.774713091338521,0.7715225264734262
28,28,0.776393851277132,0.7725472640751915
29,29,0.7776417007537221,0.7730135352575144
30,30,0.7796891004405575,0.7744348525405707
31,31,0.7828804521829745,0.7765737197476591
32,32,0.7854976025004825,0.7785180736926498
33,33,0.7874497829322081,0.7802960245787519
34,34,0.7887922037874027,0.7813642901683124
35,35,0.7899390654339636,0.781619228687171
36,36,0.7902517814326688,0.7810299266985571
37,37,0.7903648226481337,0.7804897591648607
38,38,0.7915814143033005,0.7816340235309653
39,39,0.7936513069266853,0.7841192458180427
40,40,0.7954567959363483,0.7866277505171966
41,41,0.7967956256610477,0.7886145423035976
42,42,0.7978433671323839,0.7898864316643296
43,43,0.7984260793751756,0.7901731401635469
44,44,0.7991760609943503,0.7909140503672547
45,45,0.800298378087242,0.7921452149737523
46,46,0.8017890596534578,0.7937923482936717
47,47,0.8029660220277968,0.7952712875999275
48,48,0.8035722697272081,0.7965596848916301
49,49,0.8041779438812299,0.7974965878418154
50,50,0.8048493743414769,0.7979124008200392
51,51,0.8056056982854887,0.7983486929767787
52,52,0.8070104230683617,0.7995008998379731
53,53,0.8081765771614178,0.8009302374837179
54,54,0.8096426671708155,0.8030301708913473
55,55,0.8102818978686441,0.8038278465746667
56,56,0.8107466163627121,0.8042422579361099
57,57,0.8115755294464285,0.8047026111809151
58,58,0.8124038706716527,0.8052799215592956
59,59,0.8136608254010531,0.8067449225653449
60,60,0.8145320803327427,0.8081610227192736
61,61,0.8160018943188895,0.8095161525432492
62,62,0.8173126795154645,0.810624286343456
63,63,0.8180442103341115,0.8107725462517964
64,64,0.8192889987034642,0.8113419920026861
65,65,0.8205844240908068,0.8122961036922323
66,66,0.8216336307953191,0.8132971695439264
67,67,0.8228683036011083,0.8145412601718445
68,68,0.8245055724016804,0.8158270878327827
69,69,0.8256502298840294,0.8165453385652053
70,70,0.827035662141518,0.8177766589069009
71,71,0.8283689992251111,0.8189279313569082
72,72,0.8294465160782479,0.8201895421945831
73,73,0.8301009125246905,0.8209183050528596
74,74,0.8307338359820455,0.821108691332215
75,75,0.8309677804699542,0.8207846063855169
76,76,0.8313785110390151,0.821123875514004
77,77,0.8320035021769719,0.8221071096855458
78,78,0.8329370619082459,0.8234218262256827
79,79,0.8337063527479672,0.8241559619482847
80,80,0.8341891373644361,0.8242596815900438
81,81,0.8333557220322634,0.822987636494114
82,82,0.8323127910669823,0.821898969593637
83,83,0.8324636360560015,0.822250853273149
84,84,0.8329769298081763,0.8230667499746152
85,85,0.8333640261015159,0.8240324639364003
86,86,0.8337131061758511,0.8244732724138769
87,87,0.8339283702899929,0.8244048267944277
88,88,0.8339585988028498,0.8240706190598702
89,89,0.8339653888582174,0.8239360638489392
90,90,0.8344868206273829,0.8247314035042911
91,91,0.8349670640783424,0.8253736554601694
92,92,0.835527722725556,0.826164478794784
93,93,0.8366998573954548,0.8273438614480009
94,94,0.8377286446268633,0.828366730227392
95,95,0.837739141908791,0.8282966493883654
96,96,0.8376806512413055,0.8282664367599852
97,97,0.8376563700666465,0.8282096712803739
98,98,0.8380386520679217,0.8284486469414543
99,99,0.8390336785393917,0.8292916415673439
100,100,0.8403349844967031,0.8305228061738417
101,101,0.8416763462239095,0.8319895981346661
102,102,0.8425776463109133,0.8329750904665765
103,103,0.8427465484869083,0.8332763602067914
104,104,0.842479189583113,0.8328615595073534
105,105,0.8425638184273796,0.8326737428587625
106,106,0.8435494432813455,0.8332982410020875
107,107,0.8443068451977668,0.8338160605348943
108,108,0.8449360519645004,0.834262553347092
109,109,0.8452721609508524,0.8345319752393493
110,110,0.845535313951503,0.8347912743437476
111,111,0.8455951196910836,0.8349166411780059
112,112,0.8463105409364583,0.8353977072041234
113,113,0.8469301440536103,0.8357826846131756
114,114,0.847474221242918,0.8358853141085498
115,115,0.8476842083502275,0.8358329870820769
116,116,0.8480454190292499,0.8364217439974982
117,117,0.8487053484953176,0.8373595813588706
118,118,0.8495674538715484,0.838241120446225
119,119,0.8498977856168841,0.8381857565833941
