,Epoch,CLARIFY Test AP,CLARIFY Test ROC
0,0,0.6515827951636693,0.5986619069193394
1,1,0.5692603680317714,0.504979768470059
2,2,0.5464184296842269,0.5029917667827961
3,3,0.6098189384156686,0.5640691152806636
4,4,0.5512089081566363,0.49454764173788057
5,5,0.5784495048180407,0.5182357168523176
6,6,0.7879230304172108,0.7823060038432096
7,7,0.6655520215047033,0.6433646049774251
8,8,0.6427079494108147,0.6199479760658657
9,9,0.6766510530261957,0.6663828524113796
10,10,0.7679729870163238,0.7738403974441095
11,11,0.6932696746606657,0.6989642081582278
12,12,0.7068997379703288,0.7157040416191474
13,13,0.7467155662321654,0.7581551031886141
14,14,0.76442165275863,0.7749886734677935
15,15,0.7694070847612671,0.7791521504788388
16,16,0.7763523311268269,0.78447171491509
17,17,0.784348077940537,0.7908341014544829
18,18,0.7925096759666381,0.7977276632973489
19,19,0.7990735109230745,0.8038674248933744
20,20,0.8026700112457427,0.807956693589964
21,21,0.8048074142120843,0.8108234779484135
22,22,0.8068063447699411,0.8127997625333938
23,23,0.8082761500870137,0.8145534221750066
24,24,0.8127468625982496,0.81800215594682
25,25,0.8183809071225465,0.8230561327313347
26,26,0.8249104832234448,0.8290826290052962
27,27,0.8294049739114179,0.8337304129106844
28,28,0.8323059014672597,0.8373236576106484
29,29,0.8352878798817154,0.8406044462497461
30,30,0.8380042957041864,0.8432876626724368
31,31,0.8412846782794176,0.846873095970879
32,32,0.8445448859523698,0.8508920620537737
33,33,0.8478989821839259,0.854707931697105
34,34,0.851452933828089,0.8581410426658751
35,35,0.8545315339566831,0.8613788685966035
36,36,0.8585771023202318,0.8650306988079802
37,37,0.8625734951228619,0.8684520926744677
38,38,0.865747137291622,0.8711548376009624
39,39,0.8675995587230936,0.8729905169585527
40,40,0.8697759091066344,0.874876970426034
41,41,0.8707977263771957,0.876091643362652
42,42,0.8720137589776489,0.8777984345951351
43,43,0.8744891992350191,0.8804855567185865
44,44,0.8778838687072514,0.8832703213610587
45,45,0.8810607749069386,0.8864261275758096
46,46,0.8829345372651258,0.8887968879376338
47,47,0.883874125184044,0.8904372822571827
48,48,0.8854643405670939,0.892089393679014
49,49,0.8873766058015068,0.8936868252901936
50,50,0.8896628889899711,0.8953858051211546
51,51,0.8921112412080343,0.8973855239107
52,52,0.8939189180932785,0.8991704291583995
53,53,0.8939328933634907,0.8994008655032885
54,54,0.893723413065285,0.8993618084956803
55,55,0.8943945500652686,0.9000921745379555
56,56,0.8948863832832143,0.9007014638566453
57,57,0.8957838468398892,0.9018302113765251
58,58,0.8968506713465181,0.9031737724382508
59,59,0.897154004083245,0.9035330969082473
60,60,0.8967294934533566,0.9031112812260776
61,61,0.896296406318501,0.9028066365667328
62,62,0.896617208090277,0.9036737021356371
63,63,0.8965662747984542,0.90429861425737
64,64,0.8970994729756787,0.9047672983486696
65,65,0.898060043128478,0.9054429845802935
66,66,0.8988315140092267,0.9057085722320298
67,67,0.8993186186073275,0.9062944273461544
68,68,0.8998750158065246,0.9070052648846256
69,69,0.9005364447830875,0.9079074817603774
70,70,0.9021104703316021,0.9092471371213423
71,71,0.9040829963002897,0.9106219437891547
72,72,0.9060997763935726,0.9115866518770799
73,73,0.9075981599359308,0.9120514302676186
74,74,0.9082837075718793,0.9118834851349029
75,75,0.9094720624789352,0.912707587995438
76,76,0.9105904246566447,0.9135746535643425
77,77,0.9118629133139339,0.9144534362355293
78,78,0.9131524542160461,0.9150588198534582
79,79,0.9145995628763439,0.9156602977706261
80,80,0.9154448834130924,0.9157852801949725
81,81,0.915811798012685,0.916191473074099
82,82,0.9164659515770639,0.9172577293818058
83,83,0.9172485520162029,0.9186364417503788
84,84,0.9177435256278136,0.919784717774063
85,85,0.9180394223634869,0.9200424940242778
86,86,0.9181190444334826,0.9197261322626505
87,87,0.9186888495032717,0.9204018184942743
88,88,0.9195480692063509,0.9212220156540485
89,89,0.9200902529074969,0.9222492149541471
90,90,0.9202466698242493,0.9226280679279476
91,91,0.9205929560886734,0.9230850349169648
92,92,0.9209232404027692,0.9231358090268555
93,93,0.9213478800125074,0.9232686028527238
94,94,0.9214589896206402,0.923358433970223
95,95,0.9214074664892065,0.9235732475120685
96,96,0.9219148428422207,0.9242489337436923
97,97,0.9226690840532097,0.9250105453920542
98,98,0.9232217529584694,0.9256081176084614
99,99,0.9237280723149687,0.9261353872111734
100,100,0.9241173222308515,0.9264244090674749
101,101,0.9250716543129389,0.9272563233295318
102,102,0.9261748150470868,0.9281429174022403
103,103,0.9270652334649108,0.9290451342779921
104,104,0.9276957485303845,0.9295606867784217
105,105,0.9275108403787713,0.9293614960396194
106,106,0.927696843618618,0.9294317986533144
107,107,0.9278246912274295,0.9298262744301582
108,108,0.9276868723548799,0.9299200112484182
109,109,0.9281251373630751,0.9300996734834164
110,110,0.9287068792076387,0.9304004124420004
111,111,0.9288679078302774,0.9304355637488477
112,112,0.928338663099139,0.9301816931993937
113,113,0.9282667537910099,0.9302637129153712
114,114,0.9282474648376797,0.9303691668359138
115,115,0.9287392156248494,0.9308730022340609
116,116,0.9291381564070529,0.9312401381055789
117,117,0.9295244558699312,0.9316502366854661
118,118,0.9298095051069458,0.9320329953600275
119,119,0.9294846508990421,0.9320837694699182
