,Epoch,CLARIFY Test AP,CLARIFY Test ROC
0,0,0.6179320629863054,0.5698046368479432
1,1,0.5591159266567443,0.49278812354512647
2,2,0.4836138326696665,0.4667956849817994
3,3,0.5818739327424971,0.5548282272805387
4,4,0.5636219507949451,0.5107641112968488
5,5,0.696989719942172,0.7235271602430908
6,6,0.5853105328392938,0.5496883250792857
7,7,0.5823368818549123,0.5404396256776391
8,8,0.6613096550592974,0.6645315502507461
9,9,0.7446623311745293,0.7574345013982409
10,10,0.7030091201784627,0.7091366057898109
11,11,0.7078515007400352,0.7173561530409787
12,12,0.7345333946750708,0.7488361011732725
13,13,0.7628795713329621,0.7785858238685185
14,14,0.7631119431601501,0.7760471183739786
15,15,0.7427541119140411,0.7502694933524973
16,16,0.7354911499871024,0.7397865925104282
17,17,0.7503375486704695,0.754999296973863
18,18,0.7744659061142641,0.7818548954053337
19,19,0.7892757439488378,0.8001062350606947
20,20,0.793981658778665,0.8062499023574808
21,21,0.795855748769764,0.8090268555984316
22,22,0.7994024061104518,0.8120850192941618
23,23,0.8054335575596425,0.8167288974987893
24,24,0.8136502760938686,0.8232865690762237
25,25,0.8210518261271967,0.8291255917136653
26,26,0.8252323846472067,0.8323321720383071
27,27,0.8276780876675462,0.8345506100704589
28,28,0.8290522518433417,0.8355426580637095
29,29,0.8299707590325272,0.8362925526097892
30,30,0.8329284618897479,0.838948429127154
31,31,0.8352127563252638,0.8419890171694606
32,32,0.8397309184686701,0.8464747144932744
33,33,0.8456100979994657,0.8517786561264822
34,34,0.8507899812825993,0.8563405146151324
35,35,0.8559728326576983,0.8615233795247543
36,36,0.8597838072193291,0.865425174584824
37,37,0.8630201646878954,0.868538018091206
38,38,0.866298292221662,0.8711743661047665
39,39,0.869910584861383,0.8738419597244137
40,40,0.8725052851122449,0.875841678513959
41,41,0.8752362277001405,0.8787045571716477
42,42,0.8780491937636443,0.8815049446171632
43,43,0.8806570069082279,0.8846334109265884
44,44,0.8824561688305006,0.8870236997922166
45,45,0.883823079603099,0.8885586401912231
46,46,0.8850982396980516,0.8899334468590354
47,47,0.8875358394341327,0.892546360668031
48,48,0.8899988251785507,0.8955654673561532
49,49,0.8936480696425613,0.8984517802184069
50,50,0.8960077400983418,0.900658501148276
51,51,0.8973425892363528,0.9021387617366307
52,52,0.8987070025296382,0.9032596978549892
53,53,0.8996703935832456,0.9043454826665001
54,54,0.9015874187845684,0.9057905919480073
55,55,0.9036794811686242,0.9075676857941853
56,56,0.9054515324125242,0.9094580449624272
57,57,0.9064850743461287,0.9106883407020887
58,58,0.9066619413154208,0.9112976300207783
59,59,0.9071330779615356,0.9117545970097956
60,60,0.9076665483220949,0.9122974894155509
61,61,0.9090532136460938,0.9134184255339092
62,62,0.910232340273212,0.9142776797012919
63,63,0.9114669174704794,0.9150822540580231
64,64,0.9120311759964257,0.9160000937368182
65,65,0.9134571666258493,0.9172225780749581
66,66,0.9151914886129139,0.9185466106328798
67,67,0.9173880816665685,0.9202416847630803
68,68,0.9196575109331608,0.9221007983252355
69,69,0.9217845611231101,0.9236943242356543
70,70,0.9230724626275867,0.9244832757893421
71,71,0.9240670250845558,0.9252878501460732
72,72,0.9251120150349457,0.9260650845974785
73,73,0.9261735002813891,0.926744676529863
74,74,0.9273964050296275,0.9277523473261573
75,75,0.9288258066038232,0.9291818338046212
76,76,0.928980055809983,0.9298731428392883
77,77,0.9286317171114691,0.9300606164758081
78,78,0.9291346934008122,0.9303496383321095
79,79,0.9294481212251298,0.9304902435594994
80,80,0.9297669201149082,0.9307597369119966
81,81,0.9305971005105306,0.9316385195831836
82,82,0.9313164454773261,0.9324079426330671
83,83,0.932270926218268,0.9334585761377305
84,84,0.932413177653515,0.9338686747176178
85,85,0.9323844094705184,0.933681201081098
86,86,0.9325920264153891,0.9336460497742505
87,87,0.933504438857659,0.9341811307784843
88,88,0.9357130719166126,0.9361261697573777
89,89,0.936876020715039,0.9373525597962787
90,90,0.9380120994537586,0.9386101954412661
91,91,0.9378481032145088,0.9388093861800685
92,92,0.9376536833677294,0.9384930244184412
93,93,0.9385909130170385,0.9389460857066975
94,94,0.94012417152797,0.94018028714712
95,95,0.941084402459404,0.9410473527160244
96,96,0.9416370506969418,0.9416566420347139
97,97,0.9416558300685456,0.9419027011826462
98,98,0.9411301955763857,0.9413168460685217
99,99,0.9405965598931358,0.9406880282460279
100,100,0.9404119648284274,0.9405981971285289
101,101,0.940811534247401,0.9410825040228719
102,102,0.9415193056684256,0.9416722648377571
103,103,0.9421215428211873,0.9422932712587292
104,104,0.9420158278763993,0.9420315893077534
105,105,0.9414992774034625,0.9414496398943899
106,106,0.9412741628101594,0.9414301113905857
107,107,0.9413778491857063,0.9417581902544955
108,108,0.9420899528711912,0.9425002733990534
109,109,0.9434867122298208,0.9435470012029558
110,110,0.9447516371292177,0.9444687465825117
111,111,0.9453422886092333,0.9449608648783765
112,112,0.9454117477417566,0.9450350731928323
113,113,0.9455427249493764,0.9451249043103312
114,114,0.9461433325551614,0.9458747988564108
115,115,0.9477240884331686,0.9474097392554173
116,116,0.949076867031889,0.9485892608851879
117,117,0.9491415177560204,0.9486126950897531
118,118,0.9488362258625324,0.9484291271539941
119,119,0.9483009703777247,0.947991688668781
