,Epoch,CLARIFY Test AP,CLARIFY Test ROC
0,0,0.6170050286901112,0.603089941135734
1,1,0.6642809349801928,0.6641300207756232
2,2,0.5371123441358934,0.5060664819944598
3,3,0.5953631223119495,0.5710931007617728
4,4,0.5980237027561579,0.5686376817867036
5,5,0.6253867892918648,0.6135485197368421
6,6,0.6082422676549879,0.5881511859418282
7,7,0.6852350062086718,0.6868918801939058
8,8,0.680658744129077,0.6982821156509695
9,9,0.6937131764515565,0.7118888504155124
10,10,0.7017540068136203,0.7105912396121884
11,11,0.6935574999889463,0.6964603531855956
12,12,0.7205477310621443,0.7292867036011081
13,13,0.7419022348594033,0.7589296225761772
14,14,0.7363642526268812,0.7539278912742383
15,15,0.7392894638016761,0.7564863227146815
16,16,0.75519945049875,0.7743503289473684
17,17,0.7642629050814824,0.7833128462603879
18,18,0.7715811910230131,0.7907756232686981
19,19,0.779017842777601,0.7980994632963989
20,20,0.7846720711775137,0.8018563885041551
21,21,0.7899815080846317,0.8053016793628809
22,22,0.7961838007151596,0.8111257790858727
23,23,0.8019254659947124,0.8168022853185595
24,24,0.804828715582647,0.8191694078947368
25,25,0.8073816666580821,0.8210673476454293
26,26,0.8108101716760094,0.8240283067867036
27,27,0.81369328207878,0.8264620844875346
28,28,0.816059675499863,0.8285089162049861
29,29,0.8187240037384265,0.8312067174515236
30,30,0.8221306858631778,0.8343877683518005
31,31,0.8242429627520848,0.836019087603878
32,32,0.8262491126402438,0.8368607167590028
33,33,0.8290169443025306,0.8387508656509696
34,34,0.8316960396446911,0.8411210180055401
35,35,0.8337074722775618,0.842980652700831
36,36,0.8352565652097346,0.8440607686980609
37,37,0.8364216006579809,0.8446708362188365
38,38,0.8378556619839527,0.8455869113573409
39,39,0.839861879934255,0.8470122056786704
40,40,0.8410839279993518,0.8477428150969529
41,41,0.8421344008709737,0.8487227319944598
42,42,0.8428250686703018,0.849731648199446
43,43,0.84351159985109,0.8509435595567867
44,44,0.8449073409634829,0.8525454466759003
45,45,0.8474476661288952,0.8549571502770085
46,46,0.8499007209964479,0.8572470135041551
47,47,0.8522093782812177,0.8595671745152352
48,48,0.8538032421627766,0.861509262465374
49,49,0.8551104876197114,0.8633617555401661
50,50,0.8560089275304544,0.8648173476454294
51,51,0.8572007269552228,0.8662080159279779
52,52,0.8584185361132511,0.8672918109418283
53,53,0.8604087003536341,0.8689742036011081
54,54,0.8624149290404309,0.870545792936288
55,55,0.8637753322095056,0.8717213469529086
56,56,0.8640728510871297,0.872231648199446
57,57,0.8642292371852799,0.8727397853185596
58,58,0.8648050172916248,0.8729315270083103
59,59,0.8657906024659814,0.8734695290858726
60,60,0.8673999672884822,0.8746264716066483
61,61,0.8691485120043259,0.8758652181440443
62,62,0.8698799623492321,0.8766066481994461
63,63,0.8703340452394405,0.8770182652354571
64,64,0.871592732851709,0.8778479916897508
65,65,0.8730692301012722,0.8790711565096954
66,66,0.8734360831325457,0.8796498441828254
67,67,0.8745659437343118,0.8805081371191137
68,68,0.8762274151315396,0.8817724203601107
69,69,0.8773975941078984,0.8826861149584487
70,70,0.8782103247562827,0.8833617555401663
71,71,0.8795537753100693,0.8844474982686981
72,72,0.881121500433319,0.8857704293628809
73,73,0.8818485252044332,0.8864542936288089
74,74,0.882344744076736,0.8869143871191135
75,75,0.8834649427582086,0.8874971866343491
76,76,0.8845278588048723,0.8879492728531857
77,77,0.8855077982963815,0.8885128116343493
78,78,0.8865389321351339,0.8894156855955679
79,79,0.8875026841221332,0.8901679362880888
80,80,0.8881509519193923,0.8905618074792244
81,81,0.8888462798861152,0.8913092970914128
82,82,0.8895749787686972,0.8919948926592798
83,83,0.8903792384389058,0.8927488746537395
84,84,0.8911736462085493,0.8934310076177286
85,85,0.8917790477486828,0.8938867728531856
86,86,0.8924176329453085,0.8945463988919669
87,87,0.8928575698086527,0.8950835353185596
88,88,0.892838429118792,0.895160145429363
89,89,0.8932059307389064,0.8952964854570638
90,90,0.8935228022434221,0.8952804709141274
91,91,0.8944622308350623,0.8959063365650969
92,92,0.8959499260515057,0.8973251385041552
93,93,0.8972183288845863,0.898540512465374
94,94,0.8976366777966871,0.8989564577562327
95,95,0.8976717795216071,0.8988804968836566
96,96,0.8978084073399535,0.8988664300554017
97,97,0.8979838772839442,0.8988902354570638
98,98,0.8985365308507499,0.8993529259002773
99,99,0.8991991429416443,0.8999889629501384
100,100,0.899790848801183,0.9005280470914128
101,101,0.9000140680824098,0.9005942693905817
102,102,0.9000691556765509,0.9006587603878118
103,103,0.9003085146868501,0.9010521987534628
104,104,0.9005417102816455,0.9011928670360111
105,105,0.9004428804866478,0.900933604570637
106,106,0.9005579700029275,0.9009654172437673
107,107,0.9007352464489066,0.9011924342105263
108,108,0.9007765857429438,0.9011794494459833
109,109,0.9008569481174673,0.9012651488919668
110,110,0.9012641776345034,0.9013408933518005
111,111,0.9011051106712453,0.9010318559556788
112,112,0.9006415657527921,0.9005678670360111
113,113,0.9002938596096351,0.900237188365651
114,114,0.900588377005617,0.9003977666204988
115,115,0.9014035526684695,0.9009760214681442
116,116,0.9021801214640105,0.9017685249307479
117,117,0.9022801124243269,0.9020234591412741
118,118,0.9022667713387359,0.9021186807479225
119,119,0.9024800745322006,0.902301333102493
