,Epoch,CLARIFY Test AP,CLARIFY Test ROC,CLARIFY Test AUPRC
0,0,0.5773269947331555,0.5401564746281537,0.5772014529486297
1,1,0.5433942371169108,0.4943754213128484,0.55341992925849
2,2,0.5429807699502588,0.501651351630833,0.5441376522599601
3,3,0.5926223328145401,0.577202437381018,0.592499789868721
4,4,0.5536701682735935,0.5302198302245833,0.553529594809596
5,5,0.5557559483953289,0.5379510029600494,0.5556160915527908
6,6,0.6474578553401374,0.654745700512566,0.6473247982178153
7,7,0.5980442594659191,0.5803925520989278,0.5979270417612264
8,8,0.579073990408588,0.5488709789337416,0.5789590463688992
9,9,0.6063249398749109,0.5891639269326183,0.6062122878691882
10,10,0.647804016921047,0.6435784112639731,0.6476947808270029
11,11,0.6344566453886379,0.6383746188462491,0.6343085587402248
12,12,0.6273612557348722,0.6281431299646958,0.627225145089507
13,13,0.6328660277802073,0.6306699936389262,0.6327433675343649
14,14,0.647559455383427,0.6439630722293859,0.6474498475841024
15,15,0.6687505982531065,0.6656312998218215,0.6686536998817864
16,16,0.6911611906485015,0.6867273248540741,0.6910767652580576
17,17,0.700062233684806,0.6899075041198347,0.6999855457162203
18,18,0.6944859050454687,0.6802353414524789,0.6944108006163341
19,19,0.687941486705858,0.6715754026500951,0.6878654409496772
20,20,0.6875184227213992,0.6706099151520335,0.6874431597662513
21,21,0.6921224803094788,0.6753900598901108,0.6920485452631632
22,22,0.6986344689655579,0.6826113452212741,0.6985617410890089
23,23,0.7039173405104682,0.6891105616320339,0.7038451820297695
24,24,0.7070616046179405,0.6937158026704746,0.70698914497525
25,25,0.7089414499557971,0.6964744405724441,0.7088691688969508
26,26,0.7098169021895352,0.6977683941185621,0.7097438999242593
27,27,0.7107431970252863,0.6987741400687326,0.7106702400367169
28,28,0.7121104998552957,0.7003028087364259,0.7120384553430772
29,29,0.713611111834967,0.7014273032106851,0.7135398438440756
30,30,0.7150113202084065,0.702808092608588,0.7149406994116869
31,31,0.7168587887886291,0.7045369407661854,0.7167884026903937
32,32,0.7183654178838259,0.705834192882417,0.7182943756877939
33,33,0.7189963700436652,0.7062789434624288,0.7189240600450344
34,34,0.7193348671554195,0.7062342736695654,0.719263419461299
35,35,0.720330101267291,0.7067836644316139,0.7202599866007432
36,36,0.7210459482608955,0.7073268952133296,0.720977922399202
37,37,0.7226786893664251,0.708828022807665,0.7226119919826359
38,38,0.7248125357236097,0.7107257736518008,0.7247467667824818
39,39,0.726240810655149,0.7123683026011252,0.7261749798906287
40,40,0.7271344318054327,0.7136154402967155,0.7270689288169947
41,41,0.7287316644076011,0.7148021307014294,0.7286686706606215
42,42,0.7303018820662988,0.7156593217710635,0.7302404595237575
43,43,0.730837253775516,0.7158911754824199,0.7307765140936342
44,44,0.7310309075588365,0.7158117316070339,0.7309695967608221
45,45,0.7307545873559285,0.7152892857912145,0.7306940472875412
46,46,0.7306213191559291,0.7150507157142053,0.730561538348171
47,47,0.7298547926762933,0.7143561878671596,0.729795079687819
48,48,0.7291569513052674,0.7139548750839447,0.7290976821976723
49,49,0.7294754975026067,0.713929678777294,0.7294167129062721
50,50,0.7301352951363397,0.714194239997126,0.7300779302151232
51,51,0.7304652783753802,0.7139163255296053,0.7304085827393749
52,52,0.7306897213160871,0.7132862191542959,0.7306340023156443
53,53,0.730675536520109,0.7128272410068062,0.7306202726435826
54,54,0.730487340206158,0.7126615176649558,0.7304319175146032
55,55,0.7300005299082525,0.7127160434263511,0.7299448668609605
56,56,0.7297630776895296,0.712935418209808,0.7297071327090721
57,57,0.7297210925236755,0.713057584529436,0.7296651695395292
58,58,0.7294147301866966,0.7127129833070892,0.729358604811389
59,59,0.7293834537927012,0.7124295049863649,0.7293271784775258
60,60,0.7295351929405305,0.7126632265627254,0.7294789265865883
61,61,0.7297075808097969,0.7132921804255854,0.7296512161861529
62,62,0.7297472603175085,0.7140359086316744,0.7296907124842431
63,63,0.7294525419599576,0.7142664906051557,0.7293956550922642
64,64,0.7292121464180309,0.7143137038737692,0.7291548279512213
