,Epoch,CLARIFY Test AP,CLARIFY Test ROC,CLARIFY Test AUPRC
0,0,0.5836094803600186,0.5412092485401309,0.5834999646865179
1,1,0.5561600847133874,0.5088795835890891,0.5645574001406899
2,2,0.4868430807947354,0.47776435111541427,0.6018519802330234
3,3,0.5526888666594565,0.504689843218106,0.5525963844429052
4,4,0.5521649458688752,0.5346058575702669,0.5520529924235635
5,5,0.5355483166196144,0.5035559050183868,0.5354518403740669
6,6,0.551752054674352,0.5488573345765682,0.5516322294942493
7,7,0.6036203435233127,0.5999168329950683,0.6035206046499372
8,8,0.5725893518170443,0.5378426697161396,0.5727350397253255
9,9,0.5831245355885732,0.5537932273379045,0.5831010651607216
10,10,0.6284943270397955,0.624051416158492,0.628405803345524
11,11,0.6204847918669061,0.6295998009106598,0.6202627410358081
12,12,0.5860090379857513,0.5938865401309761,0.5857563073305563
13,13,0.5829694273402116,0.5864051630553523,0.5827657891345375
14,14,0.5911590758959165,0.5950031488669199,0.5909633034500972
15,15,0.610679730253928,0.6161317791071659,0.6105373378135796
16,16,0.6362367260704676,0.6349463611034345,0.6361461279995897
17,17,0.639783779980049,0.6311168861035055,0.6397000115229444
18,18,0.6286841980697706,0.6148501679179372,0.6285969053756182
19,19,0.621806259900119,0.6047431727801378,0.6217172373000327
20,20,0.6226129625279366,0.6052996144110185,0.6225249756306606
21,21,0.6266510871255901,0.6130216330834798,0.6265681167466932
22,22,0.6264952694045783,0.6199186635248342,0.6264097994840697
23,23,0.6213721569262188,0.6215679189275287,0.6212780987678306
24,24,0.6143281923438182,0.6187542245074574,0.6142230287143303
25,25,0.6089110684063082,0.6154340578811781,0.6087481891366106
26,26,0.6061451881236607,0.6129262609444216,0.605967004700353
27,27,0.6050403785132306,0.6112682566862286,0.6048767954610854
28,28,0.6061830771822465,0.6100978569101609,0.6060338354309648
29,29,0.6083937774952123,0.6095249270516102,0.6082668701264822
30,30,0.6094276638545923,0.6091809816610049,0.6093120524830934
31,31,0.6100270697567693,0.6100673560925034,0.609913476495394
