,Epoch,CLARIFY Test AP,CLARIFY Test ROC,CLARIFY Test AUPRC
0,0,0.5552460562653179,0.5141633129098766,0.5548882392502068
1,1,0.5377786145148109,0.5032160392083775,0.5372125397971415
2,2,0.5281930824051377,0.5064772158091533,0.527752975671083
3,3,0.5455746817931446,0.5339669798133932,0.5450735614211154
4,4,0.526691115276773,0.506452827056809,0.5261588399893891
5,5,0.535617713404973,0.5187269216880802,0.5351746739388852
6,6,0.5372143490822041,0.5039280451723375,0.5368418238444407
7,7,0.5493525132572332,0.5468183962538876,0.5489070017353673
8,8,0.5198678582805558,0.5105366690351664,0.519126627630375
9,9,0.5196702667218048,0.5219404128178546,0.5190687138555901
10,10,0.5357992764204251,0.5193388245640602,0.5353794742174249
11,11,0.5314430490629352,0.5050692203753101,0.5310498203633458
12,12,0.5307845360779788,0.5053451408869061,0.5303847095067056
13,13,0.5315839666076649,0.5119959900523011,0.5311812287676716
14,14,0.5372008180746275,0.5328498293515358,0.5367597176685908
15,15,0.5211552003291254,0.5286116466120746,0.5204548790607613
16,16,0.5078696744032744,0.5061597980174493,0.5071457769337947
17,17,0.5068590040022337,0.5024665400878287,0.5062447023928611
18,18,0.5064363057369923,0.5015310312292514,0.5058401774004971
19,19,0.5066980139105596,0.5013024321774278,0.5061150631673025
20,20,0.5078991069450614,0.5021644107677434,0.5073516344907727
21,21,0.5094101372255857,0.5043215413109063,0.5088796291778498
22,22,0.5127122575600713,0.5084636250859067,0.51217580659993
23,23,0.5202024684978471,0.5198448001723958,0.5196644785136426
24,24,0.5272651965182336,0.5406494979557129,0.5263953729684034
25,25,0.5207989470475046,0.5369944612051393,0.5199529297753296
26,26,0.5156349523927384,0.5267741179279899,0.5147985268671016
27,27,0.5149809701785739,0.5237029551887616,0.5141255635546974
28,28,0.5164786135263353,0.5236661900546309,0.5155351979547416
29,29,0.5208295444023718,0.5255936295122832,0.5201535319098278
30,30,0.5277115953828231,0.529645074491258,0.5271467689766257
31,31,0.536026231967627,0.5352756001817144,0.5355259402707766
32,32,0.5439570357291944,0.5414674311873173,0.5434688690015665
33,33,0.5494665564257959,0.546945072161586,0.5489431904147518
34,34,0.5528148916440222,0.5501614753811925,0.5522925760245029
35,35,0.5542447947932543,0.550922258849841,0.5537236654647693
36,36,0.5540715149162517,0.5504687008584841,0.5535734315764659
37,37,0.5559076881772407,0.5531951449638318,0.5553814063066809
38,38,0.5585222089076765,0.5565935537979476,0.5579872058200362
39,39,0.5603735312186305,0.559254839893301,0.5598389862900348
40,40,0.5621652379155923,0.5616642302181738,0.56162875332747
41,41,0.5618726328202304,0.5616216409043786,0.5613377478957882
42,42,0.5599063442232302,0.5592395514216822,0.5593975196369998
43,43,0.5590936811897232,0.5583298873603653,0.5585868052647766
44,44,0.5603342556993272,0.5599551974979324,0.5598262631675829
45,45,0.5629521452161471,0.5631370196507821,0.562438116016494
46,46,0.5654995459972812,0.5659864995515381,0.564976836256019
47,47,0.5672122923985587,0.5676329223403884,0.5666938465291288
48,48,0.5671634242175984,0.5677075446423371,0.56664261154945
49,49,0.5665394886458031,0.567348629570525,0.5660195129000052
50,50,0.5654276826084361,0.5664513418909947,0.5649275705152143
51,51,0.5651094713584408,0.5672714591899731,0.5646068223573085
52,52,0.5662259673797521,0.5699644142622512,0.5657208375786108
53,53,0.568046290788021,0.5730410371699146,0.5675420600748953
54,54,0.5690627500252939,0.5751300976132512,0.5685579213074037
55,55,0.5683913358597041,0.5750620275134248,0.5678888268258444
56,56,0.5683905995669633,0.5752232844878798,0.5678992747487248
57,57,0.56826601119561,0.575463531899032,0.5677897866500402
58,58,0.5682132215393023,0.5758963412503348,0.5677515179998338
59,59,0.5664565074143357,0.5752695139139653,0.5659882972998975
60,60,0.5653340980172079,0.5742451863155075,0.564863129967278
61,61,0.5659914953993359,0.5737370266397976,0.5655155318686826
62,62,0.5669385171541649,0.5735360924413797,0.5664674733293394
63,63,0.5662121016420125,0.5729631387669046,0.5657421865675435
64,64,0.5658989725332731,0.5726195121667113,0.5654211254659732
65,65,0.5680911845319029,0.5727228913557525,0.5676138776092539
66,66,0.5691436119546927,0.5721870668266376,0.5686382105484133
67,67,0.5694816655437198,0.5724517029901338,0.5690037398435787
68,68,0.5679847470610879,0.572335219396848,0.5675135772929778
69,69,0.5664678887342476,0.5716017367703758,0.5659969197521455
70,70,0.567348928342902,0.5713800539319036,0.5668803691132605
71,71,0.5671332128394694,0.5705839613740404,0.5666645555259624
72,72,0.5650287087506585,0.5702607194026721,0.5645244378208938
73,73,0.5638612241976799,0.5704813102074573,0.5633452702490382
74,74,0.5647971899805859,0.57041724423115,0.5643013935862453
75,75,0.5659263640922549,0.570990925928083,0.5654360708473587
76,76,0.5635781768706332,0.5709363242437303,0.5630669580199028
77,77,0.563464350034403,0.5708977390534543,0.5629461309729124
78,78,0.5663344880914594,0.5721612220293771,0.5658399046559311
79,79,0.5669594004159411,0.5716162972195367,0.5664633030049839
80,80,0.5660622371584765,0.5707339340003961,0.5655675309653077
81,81,0.5654450329867747,0.5711736595650503,0.5649499692021167
82,82,0.5650363614034157,0.5711441746554997,0.5645176328012654
83,83,0.5661426432878038,0.5717211324534939,0.5656253476052068
84,84,0.5667993847801991,0.5719490034828594,0.5663044105339724
85,85,0.5668448614294738,0.5719016820230871,0.5663605478708771
86,86,0.5668714156603769,0.5733497186921221,0.5663597197827952
87,87,0.5676793280996586,0.5746459626786568,0.5671593515436744
88,88,0.570007766517368,0.5757784016121329,0.569485067484798
89,89,0.5710178861366836,0.5764416300714044,0.5705186360751414
90,90,0.5710921750364636,0.5766509365280901,0.5706135875201237
91,91,0.5690760122174037,0.5763586355111883,0.5685817684532557
92,92,0.5708117119458385,0.5773742268401496,0.5703413833028899
93,93,0.5731499573197009,0.5786984996913185,0.572674086537368
94,94,0.5738899387314456,0.5789161784062715,0.5734260957949583
95,95,0.5721078685452057,0.5779144195040129,0.5716434298733549
96,96,0.5709384956178942,0.5771274272268752,0.5704744065061381
97,97,0.5717855501124466,0.5776363149250427,0.5713198539971682
98,98,0.5738381005369118,0.5789562196414635,0.5733752736518405
99,99,0.5742510743063622,0.5791149285373155,0.5737760349935266
100,100,0.5741033981199035,0.5795488299223055,0.5736433966613657
101,101,0.5726087783225798,0.5796634934594462,0.572160015819153
102,102,0.5727395457537781,0.5785678196601008,0.5722892555288376
103,103,0.5756322943716055,0.5798720718936737,0.5751816102349261
104,104,0.5776805456868261,0.5825053291243928,0.5772275187023608
105,105,0.5776054997359059,0.5837029260678633,0.5771630889055326
106,106,0.5773039895713219,0.5827477606029191,0.5768651652395076
107,107,0.5778624586005885,0.5825424582697527,0.5774088089627107
108,108,0.5824469590174479,0.5854494519446936,0.5820033408947842
109,109,0.5844801700364715,0.5883768302484594,0.5840482963539851
110,110,0.5827279949460807,0.588902462463162,0.5822939808967875
111,111,0.5826312009948558,0.5884321599552702,0.5821797903483477
112,112,0.5857583776295676,0.5894790562499272,0.5853010292966894
113,113,0.5885633852796905,0.5918298407669279,0.588120177600662
114,114,0.5870329030306445,0.5921785635243276,0.5865783298454503
115,115,0.5857560795569564,0.5917060769490617,0.5852994568170298
116,116,0.5866955028707541,0.5921225057950588,0.5862429070201375
117,117,0.5892902804777276,0.5928315996691866,0.5888059954452298
118,118,0.5896977128424326,0.5934853638365036,0.5892300759854758
