,Epoch,CLARIFY Test AP,CLARIFY Test ROC,CLARIFY Test AUPRC
0,0,0.6731613777610048,0.654568996144393,0.6728988498934909
1,1,0.6389450573725592,0.6175839992312082,0.6385394482815959
2,2,0.6113566008167879,0.5873903598178197,0.6108730282511458
3,3,0.7340091748644029,0.7588225401577188,0.7336084637168115
4,4,0.7101194017597382,0.7283759129401624,0.7096408021445444
5,5,0.7171547757440156,0.7475079791261402,0.7166628382620208
6,6,0.7125120405926338,0.7472466190637048,0.7120858914372864
7,7,0.7067213398282571,0.7408261890062785,0.7062963655351095
8,8,0.7127770406516166,0.7491409334995166,0.7123829027238724
9,9,0.7140749784489429,0.7474948747218955,0.7136838271134811
10,10,0.7246858460211008,0.7574804307563281,0.7243033774097594
11,11,0.7361531983132903,0.7667139395916085,0.735793581965629
12,12,0.7454972380237344,0.7709495742524666,0.7451685539636128
13,13,0.7541457101606296,0.7757406900488066,0.7538345506242701
14,14,0.7591184408481708,0.7775185208913323,0.7588320918502253
15,15,0.761192877106928,0.7767053198057053,0.7609617903677514
16,16,0.7621543586110755,0.777506872532004,0.7619212588489992
17,17,0.7640638618048038,0.7795591678412097,0.7638353721222872
18,18,0.766977502588415,0.7822659553401903,0.7667667174217226
19,19,0.7717658497635551,0.7867127165138791,0.7715671219430282
20,20,0.7759485117760336,0.7912628568766089,0.7757542738272614
21,21,0.7809961120483724,0.7966087257859731,0.7808053925098282
22,22,0.7856667748372217,0.8013208511456162,0.7854832921480104
23,23,0.7911332902103216,0.8059135808221412,0.7909615732019366
24,24,0.7961259970687974,0.8098718389264873,0.7959655848688016
25,25,0.8002982565107125,0.8132513191766939,0.8001442377311927
26,26,0.8040055391686157,0.8161583128516346,0.8038532131967917
27,27,0.8075260416701924,0.8186328611865019,0.8073764185436287
28,28,0.8107817831895128,0.8208067362461997,0.8106345785175708
29,29,0.8132480727677058,0.82231592680171,0.8131009948835775
30,30,0.8167973754400217,0.8242619308320422,0.8166561014193884
31,31,0.8199114780242471,0.8265355449684912,0.8197703732367181
32,32,0.8240837711117297,0.8293537199035517,0.8239473037738314
33,33,0.8276220028567529,0.8323400680264185,0.8274858102656478
34,34,0.8313613582873748,0.8352820067793452,0.8312270837824288
35,35,0.8344803476392154,0.8377718435858309,0.8343513670273588
36,36,0.8365248943155847,0.8396763503360551,0.8364044099753263
37,37,0.8380986187149262,0.841197917273352,0.837984503621393
38,38,0.839961751031615,0.8430281657328564,0.8398513367197754
39,39,0.8422138363215106,0.8451634556022785,0.842105895778275
40,40,0.8441369670935284,0.8472048305746136,0.8440281906162697
41,41,0.8459400954500349,0.8491377302007013,0.8458326154309276
42,42,0.8473964708918427,0.8505115085790167,0.8472908283392612
43,43,0.8480458308162173,0.8512089540938158,0.8479397386660517
44,44,0.8488663475191822,0.8516173746927745,0.8487597150086728
45,45,0.8505858440509886,0.8526409742687742,0.8504789027165864
46,46,0.8520101844038783,0.8538232827406261,0.8519031613055057
47,47,0.8539606758608181,0.8557350697154305,0.8538537873293182
48,48,0.8554178189842161,0.8573694801337232,0.8553099628924865
49,49,0.8570800815359312,0.8589922421926872,0.8569718567000038
50,50,0.8585369437523447,0.8605010687369683,0.8584271079731467
51,51,0.860288068416319,0.8619676699786833,0.8601757727482059
52,52,0.8623323714421456,0.863957355356498,0.862219224616277
53,53,0.8646167525845134,0.8662113128865799,0.8645077013994777
54,54,0.8665138385751743,0.8681405724003775,0.8664098782847297
55,55,0.8674304121070613,0.8692413423569291,0.8673271192079446
56,56,0.8686467000120421,0.8707931222262344,0.8685422864407342
57,57,0.8695072777007626,0.8720748057636081,0.869400914976421
58,58,0.8703560958684751,0.8732876911786975,0.8702446669525543
59,59,0.8707053951267618,0.8737186804738551,0.8705965200312961
60,60,0.8709992906256454,0.8741525818588451,0.8708877132938229
61,61,0.8720081275107276,0.875219134759869,0.8718901319529149
