,Epoch,CLARIFY Test AP,CLARIFY Test ROC
0,0,0.5231502209552288,0.5074470200870661
1,1,0.5273454529134602,0.5061785109019546
2,2,0.4887932749742235,0.48603832470095476
3,3,0.5469526990005575,0.5284241673735187
4,4,0.5172125843077897,0.49419630487736466
5,5,0.552821041612995,0.5442584342049571
6,6,0.513155689741823,0.4902624390393157
7,7,0.5192792686926403,0.4998308654419852
8,8,0.5166549148431103,0.49831035426465564
9,9,0.5105070625068903,0.48899669210201113
10,10,0.5390311709886235,0.5259256079919903
11,11,0.5156438880904776,0.49077260496116704
12,12,0.5175347148538256,0.5091645007810788
13,13,0.5166595233311762,0.49963963290151614
14,14,0.5117545909070699,0.4897407991650362
15,15,0.5128263785104266,0.4911234104326275
16,16,0.5259381786817386,0.5130941170071172
17,17,0.5378357291959763,0.5219245982841767
18,18,0.5168768241045322,0.49806876382186305
19,19,0.5146556033636841,0.4937316098040249
20,20,0.5177543153371342,0.4966572551926009
21,21,0.5307110959011225,0.5148517565346283
22,22,0.569671898315003,0.5647086296021173
23,23,0.530756255692458,0.5117246795367583
24,24,0.5193566486527841,0.49665768015380196
25,25,0.516442861378531,0.493451560372538
26,26,0.5163603037073754,0.49306697048559467
27,27,0.5182813918792993,0.49451906290955633
28,28,0.522811226058257,0.49876718755577615
29,29,0.5359188056423325,0.5156770311870527
30,30,0.5783552778389551,0.5887021514935686
31,31,0.5683086309862102,0.5543219404068409
32,32,0.5505335062212529,0.5336282422414833
33,33,0.5391088613533829,0.5208675072965838
34,34,0.5338933434038582,0.5154012313675761
35,35,0.5312891528413693,0.5123395983946666
36,36,0.530727055809622,0.5117140555067322
37,37,0.5323474534642326,0.5134597961206142
38,38,0.5365233100407327,0.5176161291474088
39,39,0.5429343131335577,0.524602066331344
40,40,0.5513032685749012,0.5364433977177884
41,41,0.5698572814289851,0.5590200989649645
42,42,0.584849226479838,0.5808580051641286
43,43,0.5875145194114708,0.5835924180122355
44,44,0.5743225275081039,0.5624386993467496
45,45,0.5574268914909278,0.5443859225652699
46,46,0.5562078448650385,0.5399384911157612
47,47,0.55864446636377,0.5403470913105634
48,48,0.5602676807124904,0.5413251395147622
49,49,0.5644019885335928,0.5461384625583684
50,50,0.5667726848128621,0.5502387007066255
51,51,0.5701180630485051,0.5560251849006186
52,52,0.577247334564815,0.5645403449665045
53,53,0.5793386480454308,0.563862531850842
54,54,0.5718663015016108,0.5473831739162214
55,55,0.5564173356559812,0.5295447900606675
56,56,0.5391477434750525,0.5170526305948266
57,57,0.5329342681422505,0.515043626516899
58,58,0.5369796417092481,0.5194532364195148
59,59,0.5420352118742126,0.5269034437155888
60,60,0.5453613246677536,0.5327158505428454
61,61,0.5451221648466884,0.5355679776436411
62,62,0.5433228270152496,0.5362064818482072
63,63,0.5412891477504347,0.5365328520506077
64,64,0.541336851184586,0.5391225656097598
65,65,0.5454905843600032,0.5444175821747474
66,66,0.5548070358527778,0.5524308630622023
67,67,0.5652327424968264,0.5611744397736487
68,68,0.5734105744521406,0.5684854722763812
69,69,0.5790625631736732,0.5740254789737697
70,70,0.5808315847240244,0.5755967730146239
71,71,0.5836015726505211,0.5789495044102473
72,72,0.5884325606435956,0.5859853745353049
73,73,0.5979363088324072,0.6023561548830592
74,74,0.6086604325198787,0.6218803598231482
75,75,0.6178137086057697,0.6384047636450791
76,76,0.6159466549149107,0.6362829323682748
77,77,0.6199775104906539,0.6441139049004826
78,78,0.6282225185701382,0.6569949038652771
79,79,0.6415844606823099,0.6740188495790335
80,80,0.6491780732583945,0.6822605471120486
81,81,0.6452793298785543,0.6771610126995405
82,82,0.6555242429145889,0.6907397979564466
83,83,0.664868532502661,0.7045863087700094
84,84,0.6661858412687236,0.7081283603806972
85,85,0.6654029925086753,0.7079201293921864
86,86,0.6576313298018153,0.7019749221896041
87,87,0.6651208894385106,0.7111608835113354
88,88,0.6683563206837733,0.7141207382765954
89,89,0.6681316816843972,0.713866611478372
90,90,0.6731487422768757,0.7176511034542545
91,91,0.6733953282713959,0.7177945278596064
92,92,0.6710968703549702,0.7163976803917803
93,93,0.6785926335277557,0.7211047631351257
94,94,0.6809986355796248,0.722264694733371
95,95,0.679493855817159,0.7223420376719606
96,96,0.6802189101461938,0.7227181283348831
97,97,0.6799517889106722,0.7225768287355364
98,98,0.6741229897999317,0.7208102650228034
99,99,0.6748525622453447,0.7211812561513135
100,100,0.6773801402862758,0.7202514410434326
101,101,0.675926413802966,0.7188556559786091
102,102,0.6756219211363733,0.7175767352440721
103,103,0.6736272604613217,0.7128084580877765
104,104,0.6757809087480872,0.7195904138952114
105,105,0.6693183506373472,0.7182904575812229
106,106,0.675190286211423,0.7202979742949469
107,107,0.6750675995832613,0.7171895955899226
108,108,0.6744899589099003,0.7152264873217076
109,109,0.6766721777752409,0.7187693888547976
110,110,0.6670567989263164,0.7173117719352222
111,111,0.6689472936911243,0.717950063659188
112,112,0.6728501772636268,0.7189325739559977
113,113,0.6736076759652733,0.7161626768476038
114,114,0.6723832885792782,0.7151034610540057
115,115,0.6689539631972714,0.717288399069165
116,116,0.6644516421902869,0.7160150028302417
117,117,0.6721257421907,0.7193192886489465
118,118,0.6743835352105603,0.7198511275920509
119,119,0.6671817687867414,0.7145822461409274
