,Epoch,CLARIFY Test AP,CLARIFY Test ROC,CLARIFY Test AUPRC
0,0,0.48322947510033293,0.447087355903811,0.48270445313062244
1,1,0.4941494882067432,0.47411503449491943,0.5013440048817179
2,2,0.49638531256949525,0.4721202803676519,0.49588766119928634
3,3,0.5238682302931592,0.5081264189204082,0.5233432586744273
4,4,0.4976074741868236,0.47491541581255925,0.4970592383331829
5,5,0.5290561020601978,0.5199131014569419,0.528429590973934
6,6,0.516664363571508,0.49527003570720096,0.5160746768567409
7,7,0.5060678775509794,0.4766525601181424,0.505463113332238
8,8,0.5124538334671809,0.4838876766073751,0.511921670017327
9,9,0.5913058034579914,0.5866230245321695,0.5908493741679597
10,10,0.5675435276783978,0.5382378386122683,0.5670730528951695
11,11,0.5382659467574892,0.5144743657563535,0.5374010469010961
12,12,0.5508390969666773,0.5298648306112104,0.5501709752648616
13,13,0.6017058961228909,0.5811746456831757,0.6012797604461
14,14,0.546016774742438,0.5436772631091714,0.5455033620882266
15,15,0.5181312762752405,0.4898719389891776,0.5175770991509027
16,16,0.5165155251110093,0.48712777447155553,0.5159598400343104
17,17,0.5259887019150024,0.5044730432674294,0.5254359646540664
18,18,0.5721225815849704,0.5753928894178845,0.5715870449102575
19,19,0.6008137515871577,0.5850305274526659,0.6003000030653979
20,20,0.5773700616225961,0.5596910886287993,0.5767349260399073
21,21,0.5590495807604658,0.5370875487667791,0.5585076593931949
22,22,0.5557514590979715,0.5331875840331504,0.5551974068515247
23,23,0.5608476485751337,0.5393619541978003,0.5603053023630935
24,24,0.5764735217622556,0.5563097875201128,0.5758984196166805
25,25,0.5999024145174455,0.5804596751085542,0.599389996625833
26,26,0.6150158745775178,0.6090571205007824,0.614487808637163
27,27,0.5764868346646548,0.5763565154620997,0.5759363813140851
28,28,0.5457086776603344,0.5316680993630012,0.5451625022309369
29,29,0.5359419694563408,0.5152189545725054,0.5353895035317207
30,30,0.5334793174751467,0.5111474795565254,0.5329261788188722
31,31,0.5356491628812347,0.5150440003085808,0.5350788237545834
32,32,0.5429377274874454,0.5273314377658753,0.5423759924905012
33,33,0.5613654013140068,0.5550899292468425,0.5607816650388686
34,34,0.5992623970414531,0.5957633516277635,0.5987353030348186
35,35,0.6148694317810781,0.6074969968480681,0.6143457065605736
36,36,0.6050205776424704,0.5916636359628821,0.604457033381751
37,37,0.5991354022450235,0.581041019198131,0.5985641626453619
38,38,0.5927938209073047,0.574009097621724,0.5922020261883394
39,39,0.5863315397199385,0.5687150091472151,0.5857224044175796
40,40,0.584165959707943,0.5661402885230002,0.5835983884962015
41,41,0.5840566658693973,0.56604867861315,0.5834427417495159
42,42,0.5897958479066919,0.5705182778990059,0.5892721345440918
43,43,0.5852504850475979,0.5660238819458221,0.5847191342009612
44,44,0.5879271987129591,0.5703412572461373,0.5874035697035571
45,45,0.5953007941405271,0.5759990301747889,0.5948284866899605
46,46,0.5939320210348309,0.5743472966122243,0.5934526594913586
47,47,0.5946154744087422,0.5749355286649473,0.5941215716452912
48,48,0.5964907901143921,0.5769337267737883,0.5959996708674029
49,49,0.5983731551563435,0.5790338667371995,0.5978857946735482
50,50,0.5997262831359709,0.580554728999978,0.5992439409935912
51,51,0.6000759788077308,0.5813509775397298,0.5995951950099446
52,52,0.5985395965978624,0.5821182966342656,0.598054516987454
53,53,0.5979054665848322,0.5831446031431153,0.5974123602549493
54,54,0.5977419152784255,0.5838120467720249,0.5972466403187383
55,55,0.5973740229471524,0.5837321463995239,0.5968990063857638
56,56,0.5969199805587188,0.5828794165619696,0.5964454739308478
57,57,0.5969151936094041,0.5809859154929577,0.5964449293676237
58,58,0.5974657211397447,0.5797598580528555,0.5969862290375356
59,59,0.5988282276256282,0.5787941656196963,0.5983541485648161
60,60,0.5988687253869376,0.5785517093169344,0.5983945477853871
61,61,0.5986813285002428,0.5780475104146003,0.5982265726173318
62,62,0.5984552648338484,0.5775322907712315,0.5979991402315348
63,63,0.5980409692866653,0.5768965317727964,0.5975854479096299
64,64,0.5980018694867112,0.5766671626000133,0.597547212509845
65,65,0.598444687672891,0.5773759340078026,0.5979924404762005
66,66,0.5977356834166873,0.5780144481914964,0.5972821343954097
67,67,0.5965856013706327,0.5785765059842624,0.5961291324355171
68,68,0.5970858490032518,0.5772829465053231,0.596632578400912
69,69,0.5983898895860147,0.5766595858405519,0.5979403482307235
70,70,0.5978631637857448,0.5765900174127708,0.5973920313401805
71,71,0.5971023588514749,0.5762924574048358,0.5966019891007948
72,72,0.5968859030857988,0.5764288390751394,0.5963854853485905
73,73,0.5965146539481941,0.5765665983380722,0.5960127453067876
74,74,0.5965023864415677,0.5765610879675549,0.5960000336924413
75,75,0.5966796512608112,0.5764887643545152,0.5961785816718095
76,76,0.596561519492874,0.5766630298221254,0.5960593071159179
77,77,0.5962741162918425,0.5772547058564218,0.5957683170740974
78,78,0.5961397200892986,0.5778684233727875,0.5956352977074857
79,79,0.5960595230866474,0.5784993607970199,0.5955010007949004
80,80,0.5960902713905135,0.5789036842337278,0.5955316400317157
81,81,0.5962895598814282,0.579502248231171,0.5957307943435027
82,82,0.5963644023769685,0.579787409905442,0.5958054961421048
83,83,0.5958375116628829,0.5782617260684608,0.5952796713489195
84,84,0.5958318579184733,0.5764632788908727,0.5953269956437748
85,85,0.5960827069411578,0.5744878110604157,0.5955846713831112
86,86,0.5953790321565168,0.5733540523264784,0.5948806323636132
87,87,0.5952010483707623,0.5727871729595098,0.5947043154572711
88,88,0.595020671402132,0.5726487249002623,0.5945223621582519
89,89,0.5949013334660163,0.5722072064625625,0.5944042319503944
90,90,0.595556230547562,0.5730916209305914,0.5950604918027567
91,91,0.5961828883392122,0.5750808646873415,0.5956362393134215
92,92,0.5962951540391999,0.57679665630717,0.595743943533667
93,93,0.5971492238322327,0.5788892195111199,0.596593746060871
94,94,0.5973699357146178,0.580726928078644,0.5968147650795841
95,95,0.5974196226842237,0.5815135334699906,0.5968625740033053
96,96,0.597505040730918,0.5797116423108291,0.5969512682465503
97,97,0.5973665006656574,0.5786619167272808,0.5968135375211105
98,98,0.5969718596253785,0.576911685291719,0.5964238384350727
99,99,0.595794235468661,0.573847230487778,0.5952506171861889
100,100,0.5937699429716836,0.5702641120588949,0.593224660757657
101,101,0.5927560691378881,0.5687680464634443,0.5922111130610193
102,102,0.5921438037427467,0.5681205779276599,0.591597445359597
103,103,0.5924334943193921,0.5685476316427517,0.5918891208850436
104,104,0.5931294736985946,0.5696193987083692,0.5925828262993387
105,105,0.5947983377145591,0.5720288082170646,0.594253543243694
106,106,0.5954993090846181,0.5732452225087614,0.5949554360712948
107,107,0.5963593238396385,0.5739725914170468,0.5958939796861629
108,108,0.5967720113919259,0.5742660186470938,0.5963276581472395
109,109,0.5969305491283725,0.5748873129229211,0.5964825045141705
110,110,0.5970086929917021,0.5752151799687011,0.5965588216837558
111,111,0.5977031697719584,0.576066532213626,0.5972524082429211
112,112,0.5973801151760901,0.5755795532191584,0.5969312593470759
113,113,0.5967296518238114,0.5745642674513435,0.5962816479304803
114,114,0.5962935524799553,0.5735420937203818,0.5958472307986983
115,115,0.5958526067501717,0.572464816284247,0.5954063444977623
116,116,0.5956897380196294,0.5722085840551918,0.5952433569119218
117,117,0.5956557914270434,0.5725936211950892,0.5952080294466989
118,118,0.5954781084747657,0.5730716458374661,0.5949812555897053
119,119,0.5956100595766018,0.5725481606383214,0.5951623030088594
