,Epoch,CLARIFY Test AP,CLARIFY Test ROC
0,0,0.5050714632195551,0.47704477572090337
1,1,0.5028689233607603,0.48134971463180376
2,2,0.5039201546990428,0.48827928212139965
3,3,0.5160614237396184,0.4932798125977956
4,4,0.5034286990109736,0.47866993056028845
5,5,0.5246687048877613,0.5139079669123253
6,6,0.5178231950338787,0.49095274263322863
7,7,0.5111792623772089,0.47927242527484654
8,8,0.5149199542360909,0.48371367202787424
9,9,0.5585408414656126,0.5620060158131149
10,10,0.6008400078694336,0.5807318325886757
11,11,0.5311759113083937,0.5229878960041426
12,12,0.5197356674153409,0.5177077236660627
13,13,0.5328680567566406,0.529815232612143
14,14,0.5910883118210895,0.5752760058148645
15,15,0.5985078468571963,0.6205699073036411
16,16,0.5243689494064672,0.5024380835679491
17,17,0.5176275456774753,0.49205374463639173
18,18,0.5186988006775597,0.4945367957398881
19,19,0.5276817483063303,0.5108895210887202
20,20,0.5627218828522405,0.5709464752829617
21,21,0.6443884964451798,0.6780616041184642
22,22,0.6668852174516002,0.6818448493552429
23,23,0.632525172714099,0.6488520280007222
24,24,0.607445643302508,0.6243970661493526
25,25,0.6066855028701106,0.6269268413327534
26,26,0.6265570187489835,0.6538462349174319
27,27,0.6525154346947757,0.6837071376828652
28,28,0.6672065953493137,0.7001108028180593
29,29,0.6669176224750282,0.7008292294601999
30,30,0.6648088231398654,0.6987097830386672
31,31,0.6596946499796241,0.6944670257980157
32,32,0.6629548436042216,0.6961715764423513
33,33,0.6775714733685311,0.7052342913994669
34,34,0.6871498099401897,0.7111879228441405
35,35,0.6836900500045585,0.7123693745788684
36,36,0.6858642806113804,0.7114622950727525
37,37,0.6753395686270002,0.7057219081130568
38,38,0.6835535113792226,0.7107055757636226
39,39,0.6855065003390757,0.7129026614457484
40,40,0.6851154263632896,0.7122084751157387
41,41,0.6851007502377982,0.7125787546662602
42,42,0.6818762608271898,0.7116449756859131
43,43,0.6843955657539852,0.7142474718057065
44,44,0.68323833626728,0.7140029608311687
45,45,0.6838449539879939,0.7144231262414377
46,46,0.6816495721492846,0.7129223347425504
47,47,0.681163582643098,0.7129785441619843
48,48,0.685691924089068,0.7162829554069597
49,49,0.6856609788048005,0.7177781259639037
50,50,0.6799025356925479,0.7161930203358653
51,51,0.6840711498383811,0.716991194091828
52,52,0.6850213936300494,0.7155445041591457
53,53,0.6811663904194806,0.711962558905715
54,54,0.6805241234964668,0.7107660008895141
55,55,0.683109200565099,0.7118185222684155
56,56,0.685068071470419,0.7129328740086942
57,57,0.6875980711671446,0.7143964267672067
58,58,0.6863944313475208,0.713887731521329
59,59,0.6859913262504123,0.7145499487440358
60,60,0.68450563897371,0.7146282906223718
61,61,0.6842214232614695,0.7154032779928179
62,62,0.6833043874082247,0.7153091272152658
63,63,0.6838287719818936,0.7158469810974749
64,64,0.6849380346991367,0.7160700622308533
65,65,0.685422400956026,0.715542396305917
66,66,0.6847322535770743,0.7142671451025084
67,67,0.6824945931073182,0.7126925787406139
68,68,0.6818439374294711,0.7123662127990253
69,69,0.681891961341353,0.7127986740197956
70,70,0.6828968381117264,0.7142306089798763
71,71,0.6822405546558786,0.7142418508637631
72,72,0.6805300496129241,0.7131067719000682
73,73,0.6805334087821544,0.7132132184881212
74,74,0.6836268474430925,0.7153821994605302
75,75,0.6835698454168311,0.7163911585393701
76,76,0.6831946083994207,0.7164972538185518
77,77,0.6865169598184446,0.7170734003677501
78,78,0.6842485317066209,0.7150674267116998
79,79,0.6763626652200168,0.7098771894447142
80,80,0.6712285530671483,0.7064364703576113
81,81,0.6770068695534914,0.7104884668810588
82,82,0.6841730279159154,0.7156597334689854
83,83,0.6806721282621099,0.7151981136118838
84,84,0.676811340658205,0.7136326812806473
85,85,0.6818936793354438,0.7152283261748296
86,86,0.682231854078857,0.7146156435029991
87,87,0.6771549197908646,0.7114289207299637
88,88,0.6723069520074112,0.708210228849625
89,89,0.6782516554981249,0.7124831986532223
90,90,0.6846524320566522,0.7168176475093254
91,91,0.6834991656025734,0.7170182448749305
92,92,0.6829352327424139,0.7167740852092642
93,93,0.6840325414235038,0.7164874171701507
94,94,0.6767657848153136,0.7115578510857904
95,95,0.6672221875972949,0.704541510304943
96,96,0.6684548001162124,0.7056340808951913
97,97,0.6783750426704819,0.7129792467797271
98,98,0.6833103093780399,0.7163254637804066
99,99,0.6802459882256855,0.7154254104517199
100,100,0.6816197230175705,0.7158255512563156
101,101,0.6840153281177288,0.7165042799959811
102,102,0.680080318357799,0.713990313711796
103,103,0.676387678352428,0.7112852354015355
104,104,0.6778904760848234,0.7125151677605254
105,105,0.6815914546778197,0.7152543230313178
106,106,0.6834908263790977,0.7165007669072664
107,107,0.6832773664512912,0.7164501784297759
108,108,0.6827384538164127,0.7161810758342356
109,109,0.6820646314768495,0.715868410938634
110,110,0.6778705436674518,0.7130361588169041
111,111,0.674012016779678,0.710075327648219
112,112,0.675067960118523,0.7108917694654976
113,113,0.6808110942427683,0.7153105324507517
114,114,0.6845672514931502,0.7182991170202825
115,115,0.6848135197000276,0.7189690630381613
116,116,0.6842730965965723,0.7188116766637462
117,117,0.6836578897160256,0.7179825877270949
118,118,0.6801007517814961,0.7155402884526882
119,119,0.6761407384584031,0.712574187650931
